Name,Price,ReviewRatio,TotalReviews,Genres
Untitled Ghost Game,0,0.917,458,"Action,Casual,Indie,Free To Play"
Learn Japanese To Survive! Hiragana Battle,85,0.9096,2058,"Adventure,Indie,RPG"
Mercenaries Saga 1 -Will of the White Lions-,30,0.875,32,"RPG,Strategy"
DETECTIVE - Minerva case,0,0.8182,11,"Adventure,Indie"
Deadly Traps,0,0.6364,22,"Action,Indie"
Zombies Ate My Neighbors and Ghoul Patrol,0,0.6245,229,"Action,Adventure"
Twinsen's Little Big Adventure Classic,25,0.8747,423,"Action,Adventure,RPG"
Phantasmata,0,0.85,20,"Action,Adventure,Indie,RPG,Early Access"
Matris,0,0.9848,66,"Casual,Indie,Strategy"
The Desert's Rose,0,0.4545,11,"Action,Adventure,Free To Play,Indie,Simulation,Early Access"
Station to Station,0,0.8972,1596,"Casual,Indie,Simulation,Strategy"
Trajectory of summer flower Ⅱ,0,0.8333,18,"Adventure,Casual,RPG"
LINCH,0,0.5795,176,"Violent,Gore,Indie,Massively Multiplayer,Early Access"
Close Contact,0,0.8,20,"Action,Adventure,Indie"
Chronicles of Mystery - The Legend of the Sacred Treasure,80,0.2727,44,Adventure
Seek Girl Ⅲ,50,0.8348,2887,"Action,Adventure,Casual,Indie,RPG,Strategy"
Wendigo,0,0.8571,14,Indie
Primordial Pain,0,0.9655,29,"Action,Casual,Indie"
VITATIO,72,0.7647,34,"Casual,Indie,Strategy"
Brave Dungeon + Dark Witch's Story : Combat,80,0.8889,27,"Casual,RPG"
Space Hole 2016,0,0.8353,85,Indie
Tales Across Time,0,0.8289,76,"Adventure,Indie,RPG"
Desktop Girlfriend,0,0.7163,719,"Casual,Indie,Simulation"
SGS NATO's Nightmare,50,0.78,100,"Simulation,Strategy"
Qvabllock,0,0.8091,110,"Casual,Indie"
Dungeons & Darkness,80,0.6864,118,"Action,Indie,RPG"
Joyride,50,0.6452,31,"Casual,Indie,Racing,Sports"
Anima Engine,0,0.75,64,Animation & Modeling
Melordandek,0,1.0,13,Indie
Cycle Chaser H-5,0,0.9032,31,"Action,Indie"
ENDLESS™ Dungeon - Definitive Edition,50,0.6534,3604,"Action,Strategy"
Dystopia,0,0.8494,1089,"Action,Free To Play,Indie"
City of Rott: Streets of Rott,0,0.6667,27,"Action,Indie"
120 Yen Stories,0,0.9868,76,"Adventure,RPG"
Lawnmower Game: 2024,0,0.6429,14,"Casual,Racing,Simulation"
Robo Maestro,0,0.9778,90,Indie
1001 Jigsaw: Earth Chronicles 3,70,0.4545,11,Casual
Marmoset,51,0.878,41,"Adventure,Indie"
Never Mourn,60,0.8361,305,"Action,Adventure,Indie,RPG,Early Access"
At the Mountains of Madness,0,0.3492,63,"Action,Adventure,Indie,Early Access"
Warriors of the Nile 2,0,0.8788,1106,"Indie,Strategy"
Time Tenshi,0,0.3,10,"Action,Adventure,Indie,Simulation"
Box Room,0,1.0,20,"Casual,Indie,Strategy"
Bloodwych,50,0.5,20,"Adventure,RPG"
Orbitect,0,0.6667,12,"Action,Casual,Indie,Simulation,Strategy"
The Tunnels of Saint Mercy Road,0,0.9091,22,"Action,Indie"
Doom of the Clawn,0,0.4706,17,"Action,Adventure,Casual,Indie,Simulation"
Perennial Order,0,0.9296,554,"Action,Adventure,RPG"
Vagrus - The Riven Realms: Demo (Prologue),0,0.7296,196,"Indie,RPG,Strategy"
Colossus Down,0,0.8586,99,"Action,Adventure,Indie"
One Night 2: The Beyond,0,0.6471,17,"Adventure,Indie"
Maumau and the Labyrinth,0,0.8675,83,"Adventure,Indie,RPG"
Kitty's Hungry Adventure,95,0.8922,102,Casual
Womb Defense Force,60,0.6667,18,"Action,Indie"
CRAZY MAZE,0,1.0,14,"Action,Casual,Indie"
Chaos on Wheels,55,0.7407,27,"Action,Racing"
SimpleProject,0,0.125,16,"Adventure,Casual,RPG"
Bear With Me - Episode One,0,0.8761,985,"Adventure,Indie"
7,0,0.8079,229,"Adventure,Free To Play,Indie"
Bricky to Me,50,1.0,13,"Action,Indie,Strategy"
Shu's Garden,0,0.8056,36,"Casual,Indie,Simulation"
Vox Populi: Poland 2023,0,0.86,50,"Indie,Simulation,Strategy"
Xuan-Yuan Sword 2,60,0.8664,262,RPG
Galactic Crew II,0,0.3429,35,"Action,Adventure,Casual,Indie,Simulation,Strategy"
SokoWinter,0,0.96,50,"Casual,Indie"
Hei,0,0.9231,26,"Adventure,Indie"
Uncover the Smoking Gun,40,0.9559,363,"Adventure,Casual,Indie,Simulation,Strategy"
The Lazy Demon Lord and the Four Stones of Dispel,0,0.8448,58,"Action,Casual,Indie,RPG"
Super Street: The Game,60,0.4665,388,Racing
Chimp Memory,72,1.0,13,"Casual,Indie,Simulation"
Godfist,65,0.9062,32,"Action,Indie"
Pirates on Target,0,1.0,13,"Casual,Indie,Strategy"
Infected spaceship generator,0,0.7692,13,Indie
Dystopy,0,0.6296,27,"Action,Indie"
Smash Party VR,0,0.8868,53,"Action,Casual,Indie,Early Access"
Powerlust,50,0.6897,58,"Action,Indie,RPG"
Soulstice,0,0.7387,2239,"Action,Adventure"
New Tales from the Borderlands,50,0.3337,1693,Adventure
Drug Dealer Simulator,91,0.7504,24058,"Action,Adventure,Indie,Simulation"
Rogue Frontiers,0,0.75,24,"Adventure,Casual,Indie,RPG"
Hyperun,0,0.9048,84,"Indie,Racing,Sports"
Litil Divil,0,0.4541,436,"Action,Adventure"
BattleMore,0,0.9091,11,Strategy
画境(Picturesque) VR,0,0.8235,17,"Adventure,Casual,Indie"
PRIMAL DUNGEON,0,0.9524,42,"Action,Adventure,Casual,Indie,Racing"
NeonCode,0,0.775,240,"Adventure,Indie"
Night Mysteries: The Amphora Prisoner,0,0.7352,219,"Adventure,Casual"
Choice of the Ninja,34,0.6667,15,"Adventure,Indie,RPG"
时之痕 Trace Of Time,0,0.8095,42,"Action,Adventure,Indie,Early Access"
Side Scape,0,0.9167,36,"Action,Adventure,Indie"
Malatzshia,0,0.8667,15,"Free To Play,Indie,RPG"
Bad Cat,0,0.8354,79,"Adventure,Casual,Indie"
Invector: Rhythm Galaxy,0,0.82,100,"Action,Casual,Indie"
Scarlet Hood and the Wicked Wood,0,0.8571,252,"Adventure,Indie"
Hurtworld,0,0.7603,31158,"Action,Adventure,Simulation"
GoldFish Brain,80,0.7083,24,"Action,Adventure,Indie"
Visual Novel Maker,75,0.6304,441,Web Publishing
Squareboy vs Bullies: Arena Edition,80,0.7576,33,"Action,Adventure,Indie"
Desktop Bowling,0,0.7143,14,"Action,Casual,Indie,Sports"
Thalassophobia,0,0.3,20,"Action,RPG"
1 Screen Platformer: Prologue,0,0.8488,205,"Action,Adventure"
Massive,0,0.6827,104,"Action,Adventure,Indie"
After Dark VR,0,0.619,105,"Action,Adventure,Strategy,Early Access"
Ultimate General: Gettysburg,60,0.8059,2690,"Indie,Simulation,Strategy"
Dead Man's Fault,0,0.8611,36,Indie
Animus - Stand Alone,0,0.7692,65,"Action,Indie,RPG"
Pachillinko,80,0.6034,58,"Casual,Indie,Simulation"
Build-A-Lot 3: Passport to Europe,0,0.8696,23,Simulation
Hatchwell,70,0.8605,43,"Action,Adventure,Indie,RPG"
Zquirrels Jump,0,0.7708,48,"Action,Indie,Racing"
PRO EVOLUTION SOCCER 2018,0,0.6312,4119,Sports
Gachi Revenge,0,0.9144,292,"Action,Adventure,Indie"
Notes To Myself,0,0.8889,36,"Action,Adventure,Indie"
Retro Parking,0,0.8983,59,"Indie,Racing,Simulation,Strategy"
Hello Neighbor: Hide and Seek,80,0.8435,997,"Action,Adventure"
Mosh Pit,0,0.8182,11,"Action,Free To Play"
Monday Night Combat,0,0.7777,967,"Action,Strategy,Indie,Sports"
Homunculus Hotel,0,1.0,13,"Indie,RPG"
Pro Basketball Manager 2022,0,0.7259,135,"Indie,Simulation,Sports,Strategy"
Saving Grace,0,0.931,29,"Action,Adventure,Indie,Strategy"
Babylonia,75,0.7333,15,"Action,Casual,Indie,Strategy"
GuardGrave,0,1.0,21,"Action,Casual,Indie"
Sorrow Asylum,0,0.88,25,Indie
Risk of Rain Returns,0,0.9017,27823,Action
TWO MONTHS,0,0.9167,48,"Action,Adventure,Indie,RPG"
13 Seconds,0,0.92,25,"Action,Casual"
New Yankee 8: Journey of Odysseus,70,0.9,20,"Adventure,Casual,Strategy"
Drizzlepath: Genie,0,0.5821,201,"Adventure,Casual,Indie"
NIGHT STORE SIMULATOR,80,0.5455,11,Simulation
The Tawashi,0,1.0,22,"Action,Indie"
Axis & Allies 1942 Online,75,0.782,4684,Strategy
Tank Hero VR,0,0.55,20,"Indie,RPG,Simulation,Strategy"
末世少女 Zombie Girl,40,0.5227,949,"Action,Adventure,Indie,RPG"
Dragon Call,0,0.7158,95,"Adventure,Casual,Indie,Massively Multiplayer,Strategy"
Saimin Gakushū: Secret Desire,0,0.7467,450,Adventure
Unusual and not safe experiments,0,0.901,101,Action
X Rebirth,0,0.4356,7268,"Action,Simulation"
Spaceship for Newbies,0,1.0,17,Indie
Arksync,0,0.8667,30,"Action,Adventure,Indie,Early Access"
Unblock,0,1.0,29,"Adventure,Casual,Indie"
Zombie Apocalypse,0,0.7041,98,Action
The Van Game,0,0.8636,22,"Adventure,Casual,Indie"
Monster Castle,0,0.6328,128,"Casual,Simulation,Strategy,Free To Play"
Ripple Effect,0,0.7,70,"Action,Adventure,Casual,Free To Play,Indie,Simulation,Strategy"
Red Faction Guerrilla Re-Mars-tered,0,0.7995,4074,Unknown
Death Unphased,50,1.0,29,"Action,Indie"
Puzzle: Nature 2,80,0.8333,12,Indie
The Hour of the Rat,50,0.5,18,"Action,Indie"
Ayahuasca,0,0.8068,383,Indie
Market Street Tycoon Simulator,51,0.5,16,"Casual,Indie,RPG,Simulation,Strategy"
A ARMY BASE,51,0.5208,48,"Action,Indie"
LogicBots,80,0.7912,182,"Indie,Simulation"
★ Fallalypse ★,0,0.2333,60,"Action,Adventure,Casual,Indie,Massively Multiplayer,Racing,RPG,Simulation,Sports,Strategy,Early Access"
Escape From Lavender Island,0,0.9876,161,"Action,Adventure,Casual,Indie,Simulation"
Frack the World,0,1.0,22,"Simulation,Strategy"
Gaia Beyond,33,0.7572,243,"Action,Adventure,Indie,RPG,Simulation"
A Dark Ice Saga: The Rescue,0,1.0,10,"Casual,Indie"
Visual Out,0,0.8,15,"Action,Adventure,Indie"
Lord of the Dark Castle,0,0.7407,162,"Action,Adventure,Casual,Indie,RPG,Strategy"
Nyanco Channel,0,0.9167,24,"Action,Adventure,Casual,Indie,RPG"
Puzzle - LINES AND KNOTS,0,0.8631,241,"Casual,Indie"
Three Bulky Bears,0,1.0,16,Indie
末日杀 Might & Trap: Apocalypse,0,0.7857,14,"Indie,Strategy"
Queen's Quest 3: The End of Dawn,80,0.7765,170,"Adventure,Casual"
Hunahpu Quest. Mechanoid,86,0.6531,49,"Adventure,Indie"
LOST EGG 3: The Final,0,0.7821,78,"Action,Adventure,Casual,Indie"
You Can Kana - Learn Japanese Hiragana & Katakana,75,0.9895,286,Casual
Flurius,0,0.1667,18,"Action,Adventure,Indie"
MechDefender - Tower Defense,0,0.7703,344,"Action,Adventure,Casual,Indie,Sports,Strategy"
Remembering/Not remembering Sin,0,1.0,15,"Adventure,Indie"
VR Guardians,0,0.5455,11,"Action,Adventure,Casual,Free To Play"
Robowars,0,0.4586,290,"Action,Indie,Strategy"
Starbound,0,0.9226,164906,"Action,Adventure,Casual,Indie,RPG"
Fugl,50,0.8472,615,"Adventure,Casual,Indie,RPG,Simulation,Early Access"
Slime Ranger Sokoban,0,0.875,24,Casual
Syndrome,75,0.6424,344,"Action,Adventure"
Final Stardust: Cosmic Nexus,0,0.7778,99,"Adventure,Casual,Indie,Simulation,Strategy"
Super Impossible Road,50,0.8692,107,"Action,Indie,Racing"
Oceanhorn: Monster of Uncharted Seas,0,0.7966,2070,"Action,Adventure,Indie,RPG"
The Sandbox Evolution - Craft a 2D Pixel Universe!,0,0.4228,1490,"Action,Free To Play,Indie,Simulation"
Some Synergy,0,0.7333,15,"Casual,Indie,Strategy"
Abst Clicker Farm,0,0.0556,18,"Casual,Indie,Simulation"
DrumSim,0,0.1818,11,"Casual,Simulation"
GUN JAM,0,0.5652,69,"Action,Adventure,Casual,Indie"
Taiko no Tatsujin: Rhythm Festival,40,0.8736,997,Casual
kHED,0,0.8125,32,"Animation & Modeling,Game Development"
Face Noir,0,0.6547,333,"Adventure,Indie"
Zen Chess: Blindfold Masters,15,0.5833,36,"Casual,Strategy"
Spirit of the North,85,0.847,5379,"Adventure,Casual,Indie"
Night at Grandma's,50,0.5333,15,"Adventure,Casual,Indie"
Dungeons & Cocks,50,0.8065,31,"Action,Adventure,Casual,Indie,RPG"
Kolkhoz: The Red Wedge,50,0.5909,22,"Adventure,Indie"
Hydroactive,50,0.3333,15,"Indie,RPG"
Wave Break,0,0.8523,88,"Action,Adventure,Indie,Sports"
Ricochet,0,0.8276,6028,Action
Among Ripples,0,0.6806,1440,"Casual,Free To Play,Indie,Simulation"
My RC Buggy! VR,0,0.9583,24,"Casual,Indie,Racing"
Pocket Clothier,54,0.881,42,"Casual,Indie,Simulation,Strategy"
Himno,0,0.9129,5775,"Adventure,Casual,Indie,Free To Play"
Smart Thief,0,0.6923,52,"Casual,Indie,Simulation,Strategy"
Dino Zoo Transport Simulator,90,0.7155,116,"Action,Adventure,Casual,Indie,Racing,Simulation,Sports"
Capsule Jump,0,0.6429,14,"Casual,Indie"
Zero Caliber VR,65,0.7663,4823,"Action,Casual,Indie,Simulation"
Half-Life: Alyx,70,0.9828,97229,"Action,Adventure"
Aeon,0,0.7276,257,"Action,Adventure,Casual,Indie,RPG,Simulation"
GraFi Easter,0,0.9167,12,"Adventure,Casual,Indie,Simulation,Strategy"
Battle Shapes,0,0.8889,18,"Action,Casual,Indie,Sports,Strategy"
Voxelgram,0,0.9847,590,"Casual,Indie,Strategy"
Han Xiongnu Wars,0,0.5986,4053,"Action,Adventure,Casual,Indie,RPG,Strategy"
Arden's Wake,0,0.8718,39,"Casual,Indie"
Nobody Wants to Die,0,0.8625,3752,Adventure
最终战车,0,1.0,10,"Adventure,Indie,RPG,Strategy"
Self-Delusion,0,0.9462,93,"Action,Adventure,Indie"
Meadow - A Shelter Game,0,0.8941,5909,"Adventure,Indie,Massively Multiplayer"
Shadows of the Damned: Hella Remastered,0,0.9075,454,"Action,Adventure"
The Sea Between,0,0.9375,16,RPG
Watamari Part1 - A Match Made in Heaven,0,0.8876,178,"Adventure,Casual,Indie"
3x3 mini-Shogi,0,0.3636,11,Casual
Five Day Great Escape 五日大逃亡,0,0.8696,46,"Action,Adventure,Casual,Indie,RPG"
Bite Nite,0,1.0,10,"Action,Casual"
PIXELS,0,0.9189,37,"Casual,Indie,Free To Play"
FINAL ARCHER VR,0,0.5455,22,"Action,Casual,Indie"
The Barbarian and the Subterranean Caves,80,0.7532,77,"Adventure,Indie"
Zombie Police: Christmas Dancing with Police Zombies,60,0.898,49,Adventure
The Backrooms : Last Expedition,0,0.5312,64,"Action,Adventure,Casual,Indie,Simulation,Early Access"
Bloody Heaven 2 ：Prologue,0,0.7143,14,"Action,Indie,RPG,Free To Play"
DeadOS,0,0.9856,139,"Indie,Simulation,Early Access"
2024 U.S. Election Simulator,0,0.6667,18,"Casual,Indie,Simulation,Strategy"
A Front Too Far: Normandy,20,0.6232,207,"Action,Adventure,Indie,RPG,Strategy"
VoiceBot,0,0.6466,249,Utilities
Kaiju-A-GoGo,0,0.6592,311,"Action,Casual,Indie,Strategy"
Emperor Kingdom,0,0.4545,11,"Casual,Indie"
Quantum Conscience,50,0.7143,56,Adventure
Into the Nightmare,40,0.9194,186,"Indie,RPG"
Chiyo,0,0.75,84,"Action,Adventure,Indie,Simulation"
HiveCorp,20,0.7333,45,"Action,Casual,Indie,RPG"
Grid Dungeons,0,0.75,12,"Casual,Indie,Strategy,Free To Play"
Europa Universalis IV,90,0.8661,134436,"Simulation,Strategy"
Divine Stone,20,0.625,24,"Action,Indie,Strategy"
God's Basement,80,0.7395,1282,"Adventure,Indie"
夢游仙境ロマネスク: Chronicles of Refugia,30,0.875,24,"Adventure,Casual,Indie"
Hyperdimension Neptunia U: Action Unleashed,0,0.9182,2994,"Action,RPG"
PolyShot,0,0.875,24,"Action,Adventure,Casual,Indie,Early Access"
Runefall 2,0,0.7895,57,Casual
The Emperor and State,0,0.5906,254,"Casual,Indie,RPG,Simulation,Strategy,Early Access"
Harvest Island: Beginnings,0,0.791,134,"Adventure,Casual,Free To Play,Indie,Simulation"
Burger Shop,0,0.991,332,"Action,Casual,Simulation"
Reality,0,0.9,10,"Action,Adventure"
Pompom,85,0.8718,117,"Action,Adventure,Indie"
Touken Ranbu Warriors,50,0.8706,201,Action
Evoland,75,0.8261,5867,"Adventure,Indie,RPG"
Kunkun Terror Express,0,0.6818,44,"Action,Adventure,Casual"
Pirates Outlaws,70,0.8345,701,"Adventure,Casual,Indie,Strategy"
Root,60,0.8998,4413,"Indie,Simulation,Strategy"
Captain Forever Trilogy,0,0.8967,184,"Action,Strategy"
Black Baron,0,0.6,30,"Action,Adventure,Indie,RPG,Simulation,Strategy"
The Room Three,0,0.9585,12082,"Adventure,Indie"
泳装乱舞,30,0.8111,90,"Casual,Indie,Racing"
The Experiment,0,0.6791,134,"Action,Adventure,Casual,Indie"
Chronicles of Mystery: The Scorpio Ritual,80,0.6883,154,Adventure
Meekanoid,0,0.5556,27,"Action,Casual,Indie"
Beyond Contact,80,0.7218,1010,"Action,Adventure,Indie"
Vibrant Frame,0,0.9211,38,"Adventure,Simulation"
You are the Judge!,0,0.7082,233,"Indie,RPG,Simulation,Strategy"
Unshaded,0,0.9444,18,"Indie,Strategy"
Signal Ops,0,0.625,96,"Action,Indie,Strategy"
Roboquest,0,0.9544,21689,"Action,Indie"
Maya Star,0,0.7,10,"Action,Adventure,Indie"
Karateka,0,0.7062,371,"Action,Indie,Strategy"
Inside My Radio,82,0.8745,462,"Action,Casual,Indie"
Kumoon : Ballistic Physics Puzzle,0,0.7089,79,"Action,Casual,Indie,Simulation"
2084,90,0.5969,129,"Action,Indie,Early Access"
Grow Defense,0,0.7734,578,"Casual,Indie,Strategy,Free To Play"
Eternity Warriors VR,0,0.8075,322,"Action,Adventure,Indie,Early Access"
NovaX,0,0.7143,14,"Action,Adventure,Casual,Indie,RPG,Early Access"
Temple of Xiala,0,0.5185,81,"Casual,Indie,Early Access"
Space Wars: Interstellar Empires,0,0.6555,238,"Free To Play,Massively Multiplayer,Strategy,Early Access"
Creeper World: Anniversary Edition,50,0.9675,892,"Indie,Simulation,Strategy"
Into the Dead: Our Darkest Days,20,0.8579,4461,"Action,Simulation,Strategy,Early Access"
Spellfarers,0,0.3725,102,"Adventure,Casual,Massively Multiplayer,Simulation,Free To Play,Early Access"
Stone Tales,0,0.6889,45,"Adventure,Indie"
Battle Sorcerers,0,0.3846,13,"Action,Indie,Strategy"
Trim For Your Dream,0,0.9524,21,"Casual,Simulation"
Dawn of a Soul,0,0.8824,34,"Casual,Indie"
PD Howler 11,0,0.8333,18,"Animation & Modeling,Design & Illustration,Education,Photo Editing,Software Training,Video Production"
ROAD HOMEWARD,0,0.5217,23,Adventure
Deathsmiles,65,0.9669,544,"Action,Indie"
Souls of Blades,0,0.7217,600,"Action,Adventure,Indie,RPG"
Updog,0,1.0,22,"Casual,Indie"
A Boy and His Blob,0,0.6862,529,Adventure
Rise of Liberty,0,0.8402,1859,"Indie,Strategy"
Kitaria Fables,0,0.7204,1513,"Action,Adventure,RPG"
渡劫 x 魔女 ~ Team up with A Magician！,0,0.8154,65,"Adventure,Casual,Indie,RPG,Simulation"
Outrage,0,0.6242,165,"Adventure,Indie,RPG"
Logic World,0,0.9383,308,"Indie,Simulation,Early Access"
重装战线,0,0.6129,31,"Adventure,Casual,Free To Play,RPG,Strategy"
Pets at Work,50,0.9384,146,"Adventure,Casual,Indie,Strategy"
pla_toon,0,0.8805,1464,"Action,Free To Play,Indie,Early Access"
Mirror Angel's Paradise,0,1.0,11,"Action,Indie"
Ortus Regni,0,0.8315,184,"Free To Play,Indie,Strategy"
Nora: In Search of Hidden Ingredients,0,1.0,17,Casual
SEASON: A letter to the future,0,0.9334,1863,"Adventure,Casual,Indie"
WoozyHero 乌贼英雄-欢乐联机版,0,0.8571,42,"Action,Casual,Indie"
Potion Shop Simulator,35,0.8644,59,"Adventure,Casual,Indie,Simulation,Strategy"
Elsia War,0,0.925,40,"Indie,RPG,Strategy"
Incoming + Incoming Forces,0,0.5465,344,Action
Doorways: Old Prototype,0,0.8584,664,"Action,Adventure,Indie,Free To Play"
Tower of Origin2-Worm's Nest,0,0.6863,51,"Indie,RPG"
Roads Of Rome: Portals 2 Collector’s Edition,0,0.7692,13,"Adventure,Casual,Simulation,Strategy"
UnderRail,70,0.8721,6437,"Indie,RPG"
Hadr,0,0.8889,54,"Adventure,Casual,Indie,Simulation"
Yashik,0,0.5443,79,"Casual,Indie"
HSS:Reload,0,0.7579,190,"Action,Indie"
Foreign Legion: Buckets of Blood,0,0.6234,316,"Action,Indie"
Mineko's Night Market,50,0.7848,302,"Adventure,Casual,Indie,Simulation"
Monster Sanctuary,75,0.9151,11439,"Action,Adventure,Indie,RPG,Strategy"
Deep Race: Battle,0,0.4848,33,"Action,Indie,Racing"
Ancient Wars: Medieval Crusades,0,0.8088,68,"Action,Adventure,Casual,Indie,RPG,Strategy,Early Access"
Rum N' Gold Royale,0,0.973,37,"Action,Massively Multiplayer"
Rush to Adventure,0,0.8,40,"Action,Adventure,Indie,RPG"
Grass Simulator,50,0.5845,994,"Adventure,Casual,Indie,Simulation"
Behind Glass: Aquarium Simulator,0,0.9615,338,"Casual,Indie,Simulation"
Quantz,0,0.6596,47,"Indie,Casual"
Demon Slayer -Kimetsu no Yaiba- Sweep the Board!,0,0.9419,155,"Action,Casual,Simulation"
Expansion Core,0,1.0,15,"Action,Adventure,Indie,Early Access"
Kedemara - The Orphan's Ballad,0,0.875,16,"Adventure,Casual,Indie,RPG"
Investi-Gator: The Case of the Big Crime,0,1.0,38,"Adventure,Indie"
WolfWars,0,0.5625,16,"Casual,Indie,Simulation,Strategy,Early Access"
Neptunia x SENRAN KAGURA: Ninja Wars,70,0.8232,1114,"Action,RPG"
Phantom Breaker: Battle Grounds Ultimate,60,0.839,118,Action
Amigdala,0,0.7,140,"Action,Adventure,Indie"
Greed Knights,0,0.7563,119,"Casual,RPG"
Harve,0,0.8,15,"Casual,Indie,Simulation,Strategy"
The Architect: Paris,0,0.7359,231,"Casual,Indie"
Chernobyl Trap,51,0.6512,43,"Action,Adventure,Indie"
Gloom and Doom,0,1.0,31,"Casual,Indie"
KRAKEN,0,0.6522,23,"Action,Indie"
Fearless Fantasy,0,0.7482,1100,"Action,Adventure,Casual,Indie,RPG"
Solitaire Royale,0,0.5577,52,"Casual,Indie"
Until The End,0,0.5,10,"Indie,Simulation"
The King's Heroes,0,0.6078,51,"Adventure,Casual,Indie,RPG,Simulation,Strategy"
Grimm's Hollow,0,0.986,13883,"Adventure,Free To Play,Indie,RPG"
Command & Control 3,70,0.6038,53,"Indie,Strategy"
Blind Witch -Peek Window-,84,0.8182,11,"Action,Adventure,Casual,Indie"
Leylines,0,0.3636,11,"Indie,Strategy"
Stellar Warfare,50,0.8556,367,"Action,Casual,Indie,RPG,Simulation,Strategy,Early Access"
Space industrial empire,0,0.8689,999,"Casual,Indie,Strategy"
Flan,0,0.8462,13,"Action,Adventure,Casual,Indie"
Feel The Snow,0,0.8767,2904,"Action,Adventure,Indie,Massively Multiplayer,RPG,Simulation"
Lonely Mountains: Snow Riders,32,0.8992,496,"Indie,Racing,Sports"
Surface Rush,0,0.8333,12,"Action,Casual,Indie"
Hell Shooter,0,0.8095,105,"Action,Indie"
Fateweaver: Smash or Pass,0,0.9481,77,"Adventure,Casual,Indie,RPG,Simulation"
Five Nights at Backrooms: Waifu Edition,0,0.5294,34,"Casual,Indie,Simulation"
ReThink 3.5,40,1.0,10,"Casual,Indie"
AmaZoo,0,0.95,20,"Adventure,Indie"
Project Gunship,0,0.7989,741,"Action,Indie,Simulation,Early Access"
Tale of Fallen Dragons,80,0.8657,484,"Action,Adventure,Indie,Early Access"
Mahjong Magic Journey 3,0,0.6429,14,Casual
Etaine: Magic Survivor / 伊泰恩：魔法幸存者,0,0.8908,229,"Action,Adventure,Casual,Indie,RPG"
Project Warlock II,35,0.7976,840,"Action,Indie"
Battle Motion,0,0.6,15,"Action,Indie,RPG,Simulation,Early Access"
Destination Primus Vita - Ep. 1,0,0.7778,108,"Adventure,Casual,Indie"
Hidden Battle Top-Down 3D,0,0.8333,12,"Action,Adventure,Casual,Indie,Simulation,Strategy"
Raventure,79,0.7143,14,Adventure
Tom Clancy's Splinter Cell®,75,0.8772,3364,Action
Dude Simulator 5,0,0.5917,120,"Action,Adventure,Indie,Racing,Simulation"
魔導聖戰:風色幻想,0,0.8632,117,"Adventure,RPG,Strategy"
VR Giants,30,0.8596,178,"Action,Indie,Early Access"
100 Worlds - Escape Room Game,0,0.5667,30,Casual
Field of Honor,30,0.9667,120,"Casual,Indie,Simulation,Strategy,Early Access"
Bloody Forest,0,0.375,16,"Action,Adventure,Indie"
Ultra App Kit,0,0.6786,28,Game Development
Mercury Fallen,50,0.8118,287,"Indie,Simulation,Strategy"
Durak!,20,0.7353,68,"Casual,Indie,Simulation,Strategy"
Shadow Bug,0,0.9545,110,"Action,Adventure,Indie"
Fine Sweeper,0,0.8797,449,"Casual,Indie"
World War 3,0,0.5409,54529,"Action,Free To Play"
Hot Pool,51,0.2903,31,"Sexual Content,Casual,Indie"
All Alone,0,0.6429,14,"Adventure,Indie"
